Date,Open,High,Low,Close
2015-10-12,245.350006,251.190002,243.110001,248.779999
2015-10-13,248.779999,255.059998,248.279999,252.330002
2015-10-14,252.330002,256.760010,251.169998,254.440002
2015-10-15,254.440002,267.269989,253.929993,262.869995
2015-10-16,262.869995,275.410004,261.739990,269.579987
2015-10-17,269.579987,272.440002,259.529999,261.670013
2015-10-18,261.670013,265.950012,259.890015,263.820007
2015-10-19,263.820007,272.119995,262.700012,269.750000
2015-10-20,269.750000,272.170013,263.540009,267.109985
2015-10-21,267.109985,278.739990,266.799988,274.420013
2015-10-22,274.420013,279.769989,273.170013,276.920013
2015-10-23,276.920013,283.049988,277.010010,282.559998
2015-10-24,282.559998,295.559998,281.750000,287.859985
2015-10-26,287.859985,287.619995,279.619995,285.149994
2015-10-27,285.149994,298.429993,285.089996,294.660004
2015-10-28,294.660004,307.459991,294.019989,303.540009
2015-10-29,303.540009,318.480011,300.160004,313.630005
2015-10-30,313.630005,334.920013,310.820007,327.119995
2015-10-31,327.119995,333.250000,304.600006,311.239990
2015-11-01,311.239990,324.339996,304.720001,322.950012
2015-11-02,322.950012,365.750000,319.750000,359.279999
2015-11-03,359.279999,416.779999,354.579987,396.489990
2015-11-04,396.489990,492.799988,368.619995,400.890015
2015-11-05,400.890015,447.239990,366.079987,382.700012
2015-11-06,382.700012,396.350006,348.839996,369.809998
2015-11-07,369.809998,391.750000,368.980011,385.089996
2015-11-08,385.089996,389.779999,365.489990,371.559998
2015-11-09,371.559998,385.109985,360.170013,380.220001
2015-11-10,380.220001,381.380005,323.209991,336.690002
2015-11-11,336.690002,341.760010,292.380005,304.709991
2015-11-12,304.709991,346.130005,306.070007,333.850006
2015-11-13,333.850006,341.790009,323.910004,333.769989
2015-11-14,333.769989,369.799988,326.350006,331.769989
2015-11-15,331.769989,334.779999,314.160004,317.450012
2015-11-16,317.450012,332.010010,314.059998,330.209991
2015-11-17,330.209991,342.910004,328.149994,333.910004
2015-11-18,333.910004,337.390015,329.420013,335.920013
2015-11-19,335.920013,335.640015,323.359985,324.980011
2015-11-20,324.980011,327.059998,309.480011,321.119995
2015-11-21,321.119995,328.420013,318.369995,324.700012
2015-11-22,324.700012,326.940002,319.350006,322.779999
2015-11-23,322.779999,325.000000,319.890015,322.119995
2015-11-24,322.119995,323.260010,315.540009,318.350006
2015-11-25,318.350006,330.040009,315.690002,327.519989
2015-11-26,327.519989,368.920013,327.399994,353.739990
2015-11-27,353.739990,363.899994,345.149994,359.519989
2015-11-28,359.519989,360.079987,350.489990,355.829987
2015-11-29,355.829987,372.839996,354.549988,370.839996
2015-11-30,370.839996,382.559998,367.869995,377.970001
2015-12-01,377.970001,379.019989,353.660004,361.799988
2015-12-02,361.799988,363.429993,347.160004,359.980011
2015-12-03,359.980011,371.369995,355.470001,360.309998
2015-12-04,360.309998,363.950012,354.309998,361.670013
2015-12-05,361.670013,390.279999,361.500000,386.690002
2015-12-06,386.690002,402.190002,382.619995,393.380005
2015-12-07,393.380005,398.739990,381.690002,394.279999
2015-12-08,394.279999,411.070007,388.029999,410.670013
2015-12-09,410.670013,424.579987,403.260010,416.000000
2015-12-10,416.000000,420.359985,409.529999,415.489990
2015-12-11,415.489990,453.369995,413.720001,449.829987
2015-12-12,449.829987,467.709991,403.690002,432.290009
2015-12-13,432.290009,440.970001,420.760010,434.690002
2015-12-14,434.690002,449.450012,428.839996,442.000000
2015-12-15,442.000000,464.230011,440.720001,462.649994
2015-12-16,462.649994,465.160004,437.369995,453.980011
2015-12-17,453.980011,458.440002,447.290009,455.529999
2015-12-18,455.529999,466.119995,453.459991,463.179993
2015-12-19,463.179993,465.989990,452.329987,461.200012
2015-12-20,461.200012,462.760010,431.100006,441.779999
2015-12-21,441.779999,445.540009,423.989990,437.589996
2015-12-22,437.589996,443.220001,433.250000,437.029999
2015-12-23,437.029999,444.779999,434.279999,442.429993
2015-12-24,442.429993,460.619995,441.760010,452.980011
2015-12-25,452.980011,457.440002,449.519989,454.049988
2015-12-26,454.049988,456.480011,400.450012,415.369995
2015-12-27,415.369995,425.510010,406.089996,422.390015
2015-12-28,422.390015,429.850006,417.140015,421.760010
2015-12-29,421.760010,433.559998,419.299988,431.920013
2015-12-30,431.920013,435.040009,420.769989,427.149994
2015-12-31,427.149994,433.119995,417.140015,429.950012
2016-01-01,429.950012,437.950012,425.859985,433.989990
2016-01-02,433.989990,437.429993,430.730011,433.720001
2016-01-03,433.720001,434.140015,423.089996,430.700012
2016-01-04,430.700012,435.260010,428.600006,433.320007
2016-01-05,433.320007,435.250000,428.869995,431.200012
2016-01-06,431.200012,432.109985,425.000000,430.820007
2016-01-07,430.820007,457.540009,428.519989,457.049988
2016-01-08,457.049988,462.920013,446.510010,452.869995
2016-01-09,452.869995,454.549988,444.899994,448.309998
2016-01-10,448.309998,448.880005,438.619995,446.190002
2016-01-11,446.190002,451.079987,441.769989,447.720001
2016-01-12,447.720001,448.410004,443.140015,445.040009
2016-01-13,445.040009,443.720001,420.390015,432.179993
2016-01-14,432.179993,433.739990,427.010010,429.130005
2016-01-15,429.130005,430.149994,364.709991,372.260010
2016-01-16,372.260010,386.720001,350.390015,385.040009
2016-01-17,385.040009,390.720001,377.709991,382.470001
2016-01-18,382.470001,387.290009,373.209991,384.399994
2016-01-19,384.399994,386.690002,375.890015,379.459991
2016-01-20,379.459991,425.720001,374.049988,414.579987
2016-01-21,414.579987,423.420013,403.859985,410.239990
2016-01-22,410.239990,411.489990,374.899994,382.649994
2016-01-23,382.649994,395.429993,380.269989,388.609985
2016-01-24,388.609985,405.399994,385.529999,402.130005
2016-01-25,402.130005,403.779999,386.850006,392.760010
2016-01-26,392.760010,397.739990,387.899994,389.779999
2016-01-27,389.779999,397.369995,389.350006,395.019989
2016-01-28,395.019989,395.420013,376.709991,379.690002
2016-01-29,379.690002,385.750000,363.489990,380.290009
2016-01-30,380.290009,381.750000,375.040009,377.760010
2016-01-31,377.760010,380.540009,366.880005,369.839996
2016-02-01,369.839996,379.779999,365.269989,372.179993
2016-02-02,372.179993,376.630005,371.399994,373.920013
2016-02-03,373.920013,375.890015,366.200012,368.019989
2016-02-04,368.019989,391.829987,368.049988,390.649994
2016-02-05,390.649994,391.149994,384.480011,386.459991
2016-02-06,386.459991,386.350006,372.869995,376.679993
2016-02-07,376.679993,382.609985,375.279999,377.940002
2016-02-08,377.940002,380.920013,372.100006,372.630005
2016-02-09,372.630005,377.589996,371.420013,375.320007
2016-02-10,375.320007,385.380005,374.089996,381.880005
2016-02-11,381.880005,383.230011,372.750000,379.450012
2016-02-12,379.450012,386.399994,379.320007,384.040009
2016-02-13,384.040009,392.570007,383.309998,390.100006
2016-02-14,390.100006,405.929993,390.059998,405.500000
2016-02-15,405.500000,410.850006,396.559998,401.070007
2016-02-16,401.070007,409.750000,398.000000,406.420013
2016-02-17,406.420013,421.450012,405.049988,417.140015
2016-02-18,417.140015,425.510010,414.779999,421.399994
2016-02-19,421.399994,424.260010,416.359985,419.980011
2016-02-20,419.980011,442.660004,419.489990,440.059998
2016-02-21,440.059998,447.609985,425.470001,437.869995
2016-02-22,437.869995,440.179993,431.299988,437.790009
2016-02-23,437.790009,440.760010,414.359985,419.899994
2016-02-24,419.899994,425.170013,410.359985,422.720001
2016-02-25,422.720001,427.179993,417.510010,423.480011
2016-02-26,423.480011,427.579987,419.109985,427.320007
2016-02-27,427.320007,434.140015,427.299988,431.299988
2016-02-28,431.299988,435.619995,421.220001,432.470001
2016-02-29,432.470001,441.320007,429.829987,436.209991
2016-03-01,436.209991,439.019989,428.489990,434.040009
2016-03-02,434.040009,435.910004,423.850006,425.359985
2016-03-03,425.359985,425.829987,414.940002,419.559998
2016-03-04,419.559998,423.390015,407.200012,409.480011
2016-03-05,409.480011,410.059998,386.929993,399.000000
2016-03-06,399.000000,412.019989,393.089996,405.959991
2016-03-07,405.959991,416.579987,401.980011,414.869995
2016-03-08,414.869995,416.720001,408.420013,411.899994
2016-03-09,411.899994,414.880005,408.940002,412.760010
2016-03-10,412.760010,417.480011,410.269989,415.829987
2016-03-11,415.829987,422.399994,415.109985,419.109985
2016-03-12,419.109985,420.670013,407.029999,410.359985
2016-03-13,410.359985,415.929993,409.570007,412.410004
2016-03-14,412.410004,416.079987,411.190002,414.309998
2016-03-15,414.309998,417.369995,412.309998,415.130005
2016-03-16,415.130005,416.950012,413.320007,415.910004
2016-03-17,415.910004,419.559998,415.329987,418.160004
2016-03-18,418.160004,418.579987,402.480011,408.160004
2016-03-19,408.160004,410.489990,402.130005,408.690002
2016-03-20,408.690002,413.450012,407.239990,411.529999
2016-03-21,411.529999,413.089996,407.250000,411.109985
2016-03-22,411.109985,417.940002,410.779999,416.209991
2016-03-23,416.209991,419.579987,414.179993,416.980011
2016-03-24,416.980011,417.679993,412.880005,414.739990
2016-03-25,414.739990,417.299988,412.410004,415.709991
2016-03-26,415.709991,417.709991,413.929993,416.510010
2016-03-27,416.510010,427.359985,415.500000,424.570007
2016-03-27,424.570007,425.359985,419.700012,422.209991
2016-03-28,422.209991,424.529999,406.359985,415.000000
2016-03-29,415.000000,416.220001,408.399994,412.440002
2016-03-30,412.440002,417.160004,411.450012,415.660004
2016-03-31,415.660004,416.859985,412.790009,415.640015
2016-04-01,415.640015,420.089996,415.089996,418.510010
2016-04-02,418.510010,420.179993,416.950012,419.059998
2016-04-03,419.059998,420.390015,416.209991,419.329987
2016-04-04,419.329987,423.670013,417.950012,422.070007
2016-04-05,422.070007,422.809998,419.540009,421.260010
2016-04-06,421.260010,422.029999,417.940002,420.140015
2016-04-07,420.140015,423.510010,415.500000,417.690002
2016-04-08,417.690002,418.850006,412.390015,418.049988
2016-04-09,418.049988,421.630005,416.690002,420.250000
2016-04-10,420.250000,422.350006,418.109985,421.429993
2016-04-11,421.429993,426.690002,420.700012,424.739990
2016-04-12,424.739990,426.579987,421.410004,423.470001
2016-04-13,423.470001,425.440002,421.839996,424.019989
2016-04-14,424.019989,429.489990,423.250000,428.670013
2016-04-15,428.670013,432.000000,426.839996,430.049988
2016-04-16,430.049988,430.619995,423.790009,426.260010
2016-04-17,426.260010,429.070007,424.350006,427.690002
2016-04-18,427.690002,436.070007,426.839996,434.920013
2016-04-19,434.920013,442.859985,432.510010,441.160004
2016-04-20,441.160004,450.799988,439.529999,449.339996
2016-04-21,449.339996,450.190002,441.899994,445.279999
2016-04-22,445.279999,451.480011,443.070007,450.079987
2016-04-23,450.079987,461.779999,447.890015,457.559998
2016-04-24,457.559998,466.230011,451.790009,461.730011
2016-04-25,461.730011,468.859985,459.230011,466.000000
2016-04-26,466.000000,467.869995,444.619995,447.010010
2016-04-27,447.010010,450.100006,433.899994,448.480011
2016-04-28,448.480011,456.309998,445.220001,454.980011
2016-04-29,454.980011,456.859985,446.649994,448.529999
2016-04-30,448.529999,454.209991,447.519989,452.239990
2016-05-01,452.239990,453.869995,440.209991,444.179993
2016-05-02,444.179993,451.540009,441.549988,450.269989
2016-05-03,450.269989,450.869995,444.220001,445.799988
2016-05-04,445.799988,449.190002,444.350006,448.079987
2016-05-05,448.079987,461.480011,445.720001,459.559998
2016-05-06,459.559998,460.609985,454.600006,458.459991
2016-05-07,458.459991,460.179993,454.940002,457.869995
2016-05-08,457.869995,464.179993,455.380005,460.440002
2016-05-09,460.440002,462.140015,446.809998,449.359985
2016-05-10,449.359985,456.149994,449.589996,452.500000
2016-05-11,452.500000,455.339996,448.399994,454.429993
2016-05-12,454.429993,457.220001,451.489990,455.410004
2016-05-13,455.410004,457.739990,453.579987,456.440002
2016-05-14,456.440002,460.279999,455.000000,458.109985
2016-05-15,458.109985,459.570007,450.730011,454.869995
2016-05-16,454.869995,456.299988,451.709991,453.250000
2016-05-17,453.250000,456.649994,452.350006,454.220001
2016-05-18,454.220001,455.190002,441.119995,442.660004
2016-05-19,442.660004,447.760010,435.420013,442.109985
2016-05-20,442.109985,445.239990,439.730011,443.640015
2016-05-21,443.640015,444.239990,436.940002,439.619995
2016-05-22,439.619995,444.989990,438.239990,443.690002
2016-05-23,443.690002,447.899994,442.019989,446.109985
2016-05-24,446.109985,451.209991,445.350006,449.779999
2016-05-25,449.779999,454.250000,447.670013,453.299988
2016-05-26,453.299988,479.220001,452.709991,474.049988
2016-05-27,474.049988,531.760010,467.049988,524.219971
2016-05-28,524.219971,548.039978,493.220001,516.049988
2016-05-29,516.049988,544.179993,512.809998,532.260010
2016-05-30,532.260010,546.919983,513.150024,528.919983
2016-05-31,528.919983,542.260010,521.299988,537.400024
2016-06-01,537.400024,541.549988,530.469971,537.099976
2016-06-02,537.099976,573.719971,534.340027,567.030029
2016-06-03,567.030029,592.679993,560.869995,571.950012
2016-06-04,571.950012,583.640015,567.770020,574.909973
2016-06-05,574.909973,586.729980,571.669983,583.580017
2016-06-06,583.580017,591.320007,543.630005,575.580017
2016-06-07,575.580017,582.440002,567.780029,580.510010
2016-06-08,580.510010,580.710022,569.260010,574.690002
2016-06-09,574.690002,579.260010,571.140015,577.890015
2016-06-10,577.890015,592.609985,576.289978,591.599976
2016-06-11,591.599976,683.849976,592.789978,666.549988
2016-06-12,666.549988,718.239990,652.780029,700.070007
2016-06-13,700.070007,702.520020,654.690002,685.140015
2016-06-14,685.140015,695.070007,670.450012,690.770020
2016-06-15,690.770020,769.729980,687.429993,761.210022
2016-06-16,761.210022,771.890015,704.210022,743.900024
2016-06-17,743.900024,776.039978,727.130005,753.770020
2016-06-18,753.770020,765.099976,740.380005,761.039978
2016-06-19,761.039978,764.599976,717.409973,733.969971
2016-06-20,733.969971,732.229980,626.049988,667.380005
2016-06-21,667.380005,677.799988,586.599976,590.559998
2016-06-22,590.559998,629.549988,539.280029,620.840027
2016-06-23,620.840027,687.390015,616.409973,656.890015
2016-06-24,656.890015,688.099976,640.789978,663.520020
2016-06-25,663.520020,665.190002,609.900024,625.409973
2016-06-26,625.409973,650.340027,615.219971,644.659973
2016-06-27,644.659973,659.270020,634.260010,644.890015
2016-06-28,644.890015,645.909973,621.760010,636.539978
2016-06-29,636.539978,673.039978,631.239990,670.020020
2016-06-30,670.020020,685.109985,661.090027,674.570007
2016-07-01,674.570007,700.460022,671.460022,698.059998
2016-07-02,698.059998,701.489990,644.609985,661.640015
2016-07-03,661.640015,679.030029,644.039978,675.159973
2016-07-04,675.159973,679.190002,657.309998,663.669983
2016-07-05,663.669983,678.390015,662.239990,672.700012
2016-07-06,672.700012,676.190002,604.950012,635.250000
2016-07-07,635.250000,663.429993,630.169983,662.780029
2016-07-08,662.780029,663.489990,620.679993,651.830017
2016-07-09,651.830017,651.979980,636.799988,647.109985
2016-07-10,647.109985,657.469971,639.969971,646.710022
2016-07-11,646.710022,673.190002,644.559998,670.559998
2016-07-12,670.559998,672.020020,656.039978,661.150024
2016-07-13,661.150024,661.880005,646.309998,657.250000
2016-07-14,657.250000,667.460022,656.500000,664.200012
2016-07-15,664.200012,665.409973,655.719971,660.690002
2016-07-16,660.690002,680.940002,660.130005,676.330017
2016-07-17,676.330017,680.419983,664.609985,670.380005
2016-07-18,670.380005,673.239990,663.630005,671.099976
2016-07-19,671.099976,672.289978,659.510010,664.400024
2016-07-20,664.400024,666.510010,657.820007,664.619995
2016-07-21,664.619995,669.440002,645.690002,651.109985
2016-07-22,651.109985,658.169983,647.979980,655.159973
2016-07-23,655.159973,664.210022,651.030029,659.289978
2016-07-24,659.289978,662.510010,651.080017,654.000000
2016-07-25,654.000000,657.760010,643.489990,654.380005
2016-07-26,654.380005,659.080017,646.039978,654.539978
2016-07-27,654.539978,657.960022,650.809998,654.130005
2016-07-28,654.130005,657.400024,650.989990,655.429993
2016-07-29,655.429993,657.549988,652.059998,654.739990
2016-07-30,654.739990,654.919983,621.419983,621.869995
2016-07-31,621.869995,627.890015,603.549988,607.000000
2016-08-01,607.000000,613.750000,471.359985,513.429993
2016-08-02,513.429993,573.059998,514.090027,566.440002
2016-08-03,566.440002,584.890015,559.500000,576.219971
2016-08-04,576.219971,579.969971,565.809998,574.659973
2016-08-05,574.659973,596.679993,565.330017,586.450012
2016-08-06,586.450012,596.010010,580.869995,590.849976
2016-08-07,590.849976,594.239990,585.409973,589.239990
2016-08-08,589.239990,591.200012,581.099976,585.250000
2016-08-09,585.250000,600.520020,580.869995,590.940002
2016-08-10,590.940002,599.150024,585.390015,587.840027
2016-08-11,587.840027,591.140015,582.200012,587.140015
2016-08-12,587.140015,590.070007,582.809998,584.590027
2016-08-13,584.590027,585.799988,559.929993,569.059998
2016-08-14,569.059998,574.969971,559.280029,566.950012
2016-08-15,566.950012,583.380005,563.380005,580.190002
2016-08-16,580.190002,581.099976,568.659973,572.340027
2016-08-17,572.340027,579.530029,570.830017,573.390015
2016-08-18,573.390015,577.859985,566.250000,574.559998
2016-08-19,574.559998,583.500000,572.280029,582.609985
2016-08-20,582.609985,585.320007,577.840027,580.659973
2016-08-21,580.659973,591.900024,577.130005,587.469971
2016-08-22,587.469971,589.869995,578.609985,583.559998
2016-08-23,583.559998,584.469971,576.820007,579.659973
2016-08-24,579.659973,580.710022,570.809998,577.960022
2016-08-25,577.960022,582.729980,575.830017,579.369995
2016-08-26,579.369995,580.409973,567.250000,570.349976
2016-08-27,570.349976,576.320007,569.210022,574.979980
2016-08-28,574.979980,578.609985,571.380005,574.229980
2016-08-29,574.229980,579.940002,572.510010,577.320007
2016-08-30,577.320007,578.250000,571.690002,573.880005
2016-08-31,573.880005,704.969971,569.369995,571.989990
2016-09-01,571.989990,577.599976,569.299988,575.289978
2016-09-02,575.289978,604.969971,572.640015,598.840027
2016-09-03,598.840027,615.200012,590.780029,609.549988
2016-09-04,609.549988,610.609985,598.770020,605.760010
2016-09-05,605.760010,611.950012,603.549988,610.440002
2016-09-06,610.440002,616.479980,606.239990,613.210022
2016-09-07,613.210022,629.299988,611.250000,625.570007
2016-09-08,625.570007,627.580017,617.320007,623.159973
2016-09-09,623.159973,627.450012,621.070007,624.520020
2016-09-10,624.520020,630.770020,592.789978,605.609985
2016-09-11,605.609985,610.619995,603.030029,607.979980
2016-09-12,607.979980,612.030029,604.869995,608.609985
2016-09-13,608.609985,612.159973,606.390015,609.539978
2016-09-14,609.539978,610.729980,605.099976,608.109985
2016-09-15,608.109985,610.359985,605.150024,607.780029
2016-09-16,607.780029,609.609985,604.520020,607.080017
2016-09-17,607.080017,612.380005,605.219971,610.700012
2016-09-18,610.700012,612.409973,606.989990,609.849976
2016-09-19,609.849976,611.270020,605.929993,609.239990
2016-09-20,609.239990,608.820007,591.690002,597.159973
2016-09-21,597.159973,599.780029,592.830017,595.630005
2016-09-22,595.630005,603.700012,594.109985,602.919983
2016-09-23,602.919983,605.919983,600.500000,602.590027
2016-09-24,602.590027,604.869995,598.349976,601.489990
2016-09-25,601.489990,608.460022,598.169983,606.539978
2016-09-26,606.539978,608.969971,601.729980,605.469971
2016-09-27,605.469971,606.900024,602.619995,604.669983
2016-09-28,604.669983,607.229980,602.010010,604.700012
2016-09-29,604.700012,608.780029,602.250000,608.140015
2016-09-30,608.140015,615.000000,607.070007,613.409973
2016-10-01,613.409973,614.210022,607.669983,610.690002
2016-10-02,610.690002,613.200012,608.469971,611.599976
2016-10-03,611.599976,612.679993,606.500000,608.960022
2016-10-04,608.960022,613.650024,607.979980,611.820007
2016-10-05,611.820007,612.679993,608.539978,610.969971
2016-10-06,610.969971,619.429993,609.119995,616.030029
2016-10-07,616.030029,619.559998,614.880005,617.650024
2016-10-08,617.650024,618.349976,613.010010,615.770020
2016-10-09,615.770020,618.809998,612.760010,617.289978
2016-10-10,617.289978,642.349976,615.599976,640.450012
2016-10-11,640.450012,642.510010,632.190002,635.989990
2016-10-12,635.989990,639.520020,632.250000,635.599976
2016-10-13,635.599976,640.460022,630.659973,637.919983
2016-10-14,637.919983,641.400024,635.059998,637.030029
2016-10-15,637.030029,642.179993,636.390015,640.119995
2016-10-16,640.119995,641.289978,634.890015,637.369995
2016-10-17,637.369995,639.340027,632.229980,635.340027
2016-10-18,635.340027,637.270020,624.090027,629.059998
2016-10-19,629.059998,630.830017,625.479980,628.340027
2016-10-20,628.340027,633.260010,627.580017,630.450012
2016-10-21,630.450012,659.890015,629.719971,655.479980
2016-10-22,655.479980,661.200012,648.780029,653.030029
2016-10-23,653.030029,654.320007,645.679993,650.489990
2016-10-24,650.489990,662.539978,647.650024,651.000000
2016-10-25,651.000000,678.390015,651.390015,674.669983
2016-10-26,674.669983,687.880005,672.260010,682.299988
2016-10-27,682.299988,688.429993,678.630005,686.239990
2016-10-28,686.239990,720.190002,685.219971,714.950012
2016-10-29,714.950012,714.909973,689.510010,697.270020
2016-10-31,697.270020,707.210022,682.169983,698.669983
2016-11-01,698.669983,734.359985,695.200012,726.760010
2016-11-02,726.760010,735.780029,718.140015,733.510010
2016-11-03,733.510010,744.429993,670.400024,684.869995
2016-11-04,684.869995,706.640015,681.270020,702.080017
2016-11-05,702.080017,706.380005,694.030029,702.109985
2016-11-06,702.109985,714.130005,697.630005,709.909973
2016-11-07,709.909973,711.659973,698.349976,705.400024
2016-11-08,705.400024,714.630005,700.960022,710.900024
2016-11-09,710.900024,741.229980,707.130005,721.419983
2016-11-10,721.419983,723.020020,707.309998,714.570007
2016-11-11,714.570007,719.789978,711.669983,714.969971
2016-11-12,714.969971,717.369995,701.080017,704.270020
2016-11-13,704.270020,705.609985,685.010010,701.969971
2016-11-14,701.969971,708.030029,696.109985,704.559998
2016-11-15,704.559998,716.929993,697.909973,711.099976
2016-11-16,711.099976,745.979980,708.140015,740.280029
2016-11-17,740.280029,751.909973,730.080017,737.530029
2016-11-18,737.530029,751.429993,730.950012,746.960022
2016-11-19,746.960022,755.340027,737.440002,747.890015
2016-11-20,747.890015,752.260010,712.770020,728.510010
2016-11-21,728.510010,744.330017,726.549988,736.190002
2016-11-22,736.190002,754.010010,730.619995,749.340027
2016-11-23,749.340027,750.929993,731.340027,741.070007
2016-11-24,741.070007,744.239990,726.190002,735.309998
2016-11-25,735.309998,741.250000,728.969971,740.390015
2016-11-26,740.390015,740.960022,725.619995,734.140015
2016-11-27,734.140015,738.289978,727.109985,729.419983
2016-11-28,729.419983,738.099976,727.739990,733.299988
2016-11-29,733.299988,737.039978,727.780029,732.559998
2016-11-30,732.559998,745.390015,730.570007,742.489990
2016-12-01,742.489990,755.479980,741.080017,752.630005
2016-12-02,752.630005,779.020020,752.250000,770.940002
2016-12-03,770.940002,772.320007,755.809998,764.239990
2016-12-04,764.239990,769.229980,758.799988,766.390015
2016-12-05,766.390015,769.179993,746.010010,754.340027
2016-12-06,754.340027,762.479980,750.909973,758.210022
2016-12-07,758.210022,769.020020,754.270020,765.559998
2016-12-08,765.559998,773.409973,761.169983,768.489990
2016-12-09,768.489990,773.479980,765.030029,770.479980
2016-12-10,770.479980,776.960022,769.190002,774.000000
2016-12-11,774.000000,774.159973,763.000000,767.909973
2016-12-12,767.909973,781.260010,767.859985,778.469971
2016-12-13,778.469971,790.330017,767.770020,778.739990
2016-12-14,778.739990,780.770020,771.010010,776.500000
2016-12-15,776.500000,780.270020,773.119995,775.210022
2016-12-16,775.210022,783.940002,773.309998,782.049988
2016-12-17,782.049988,791.570007,779.359985,787.169983
2016-12-18,787.169983,791.260010,783.799988,789.010010
2016-12-19,789.010010,793.729980,786.309998,789.789978
2016-12-20,789.789978,800.020020,787.119995,799.099976
2016-12-21,799.099976,833.130005,795.979980,829.210022
2016-12-22,829.210022,874.679993,828.869995,860.150024
2016-12-23,860.150024,920.260010,858.039978,917.169983
2016-12-24,917.169983,920.489990,880.789978,891.070007
2016-12-25,891.070007,895.239990,851.419983,891.070007
2016-12-26,891.070007,909.320007,885.880005,898.380005
2016-12-27,898.380005,937.909973,893.380005,925.780029
2016-12-28,925.780029,974.510010,925.489990,972.169983
2016-12-29,972.169983,982.570007,949.229980,971.080017
2016-12-30,971.080017,971.590027,927.400024,959.039978
2016-12-31,959.039978,965.469971,942.400024,963.380005
2017-01-01,963.380005,1001.609985,956.099976,995.440002
2017-01-02,995.440002,1031.680054,990.200012,1017.049988
2017-01-03,1017.049988,1035.469971,1006.530029,1033.300049
2017-01-04,1033.300049,1148.540039,1022.320007,1135.410034
2017-01-05,1135.410034,1150.630005,874.530029,989.349976
2017-01-06,989.349976,1027.420044,852.549988,886.159973
2017-01-07,886.159973,900.859985,806.659973,888.869995
2017-01-08,888.869995,936.130005,875.849976,900.859985
2017-01-09,900.859985,910.469971,870.909973,899.780029
2017-01-10,899.780029,911.320007,890.119995,904.369995
2017-01-11,904.369995,917.650024,751.630005,785.429993
2017-01-12,785.429993,828.210022,739.549988,810.109985
2017-01-13,810.109985,835.049988,771.000000,824.830017
2017-01-14,824.830017,838.900024,808.270020,819.630005
2017-01-15,819.630005,826.429993,808.630005,821.169983
2017-01-16,821.169983,836.659973,817.700012,827.340027
2017-01-17,827.340027,906.380005,825.039978,899.659973
2017-01-18,899.659973,913.669983,845.869995,872.030029
2017-01-19,872.030029,905.280029,870.710022,895.210022
2017-01-20,895.210022,901.489990,878.900024,892.909973
2017-01-21,892.909973,928.929993,889.460022,919.840027
2017-01-22,919.840027,938.380005,888.619995,918.840027
2017-01-23,918.840027,927.979980,910.849976,921.460022
2017-01-24,921.460022,925.609985,889.150024,893.750000
2017-01-25,893.750000,905.700012,883.630005,894.409973
2017-01-26,894.409973,919.320007,893.489990,915.559998
2017-01-27,915.559998,922.559998,907.919983,918.010010
2017-01-28,918.010010,921.890015,912.840027,918.510010
2017-01-29,918.510010,922.400024,912.679993,914.549988
2017-01-30,914.549988,922.349976,911.510010,920.729980
2017-01-31,920.729980,967.450012,917.380005,965.489990
2017-02-01,965.489990,986.570007,959.820007,982.429993
2017-02-02,982.429993,1009.130005,973.500000,1003.969971
2017-02-03,1003.969971,1023.719971,989.210022,1013.020020
2017-02-04,1013.020020,1041.040039,1000.409973,1031.849976
2017-02-05,1031.849976,1033.660034,1004.049988,1016.109985
2017-02-06,1016.109985,1030.599976,1010.830017,1024.670044
2017-02-07,1024.670044,1054.099976,1019.869995,1049.560059
2017-02-08,1049.560059,1069.229980,1020.330017,1055.489990
2017-02-09,1055.489990,1073.030029,924.650024,978.960022
2017-02-10,978.960022,1005.599976,947.020020,997.609985
2017-02-11,997.609985,1014.320007,983.929993,1008.320007
2017-02-12,1008.320007,1007.820007,992.450012,996.520020
2017-02-13,996.520020,1007.609985,975.099976,995.359985
2017-02-14,995.359985,1013.799988,986.460022,1008.340027
2017-02-15,1008.340027,1010.929993,999.729980,1008.190002
2017-02-16,1008.190002,1040.280029,1007.390015,1031.930054
2017-02-17,1031.930054,1057.390015,1025.869995,1049.410034
2017-02-18,1049.410034,1063.209961,1044.680054,1052.280029
2017-02-19,1052.280029,1056.479980,1037.670044,1048.890015
2017-02-20,1048.890015,1081.780029,1040.989990,1077.560059
2017-02-21,1077.560059,1123.030029,1073.540039,1119.030029
2017-02-22,1119.030029,1132.250000,1094.829956,1120.459961
2017-02-23,1120.459961,1181.599976,1113.540039,1171.910034
2017-02-24,1171.910034,1211.739990,1092.410034,1176.489990
2017-02-25,1176.489990,1180.010010,1116.209961,1149.050049
2017-02-26,1149.050049,1177.469971,1130.609985,1171.579956
2017-02-27,1171.579956,1195.819946,1164.270020,1188.829956
2017-02-28,1188.829956,1208.219971,1175.750000,1189.270020
2017-03-01,1189.270020,1225.040039,1154.550049,1222.660034
2017-03-02,1222.660034,1286.979980,1211.959961,1255.469971
2017-03-03,1255.469971,1291.349976,1250.800049,1283.300049
2017-03-04,1283.300049,1285.780029,1228.729980,1264.319946
2017-03-05,1264.319946,1273.280029,1242.099976,1271.219971
2017-03-06,1271.219971,1280.609985,1261.000000,1277.010010
2017-03-07,1277.010010,1280.890015,1148.660034,1232.689941
