Date,Open,High,Low,Close
2013-02-12,24.650000,25.830000,24.299999,25.170000
2013-02-13,25.170000,26.299999,24.190001,24.200001
2013-02-14,24.200001,27.600000,21.719999,27.219999
2013-02-15,27.219999,27.510000,26.100000,27.100000
2013-02-16,27.100000,27.500000,26.809999,27.219999
2013-02-17,27.219999,27.400000,25.000000,26.809999
2013-02-18,26.809999,27.150000,26.360001,26.950001
2013-02-19,26.950001,29.650000,26.799999,29.420000
2013-02-20,29.420000,29.870001,28.990000,29.650000
2013-02-21,29.650000,29.980000,29.309999,29.750000
2013-02-22,29.750000,31.299999,29.670000,30.250000
2013-02-23,30.250000,30.690001,28.000000,29.799999
2013-02-24,29.799999,30.400000,29.200001,29.889999
2013-02-25,29.889999,30.400000,29.549999,30.400000
2013-02-26,30.400000,31.700001,30.120001,31.100000
2013-02-27,31.100000,31.650000,30.790001,30.900000
2013-02-28,30.900000,34.520000,30.900000,33.380001
2013-03-01,33.380001,34.900002,32.919998,34.500000
2013-03-02,34.500000,34.810001,33.150002,34.250000
2013-03-03,34.250000,34.500000,33.799999,34.500000
2013-03-04,34.500000,36.700001,34.189999,36.150002
2013-03-05,36.150002,40.650002,36.150002,40.330002
2013-03-06,40.330002,49.099998,40.139999,41.020000
2013-03-07,41.020000,45.500000,33.299999,42.000000
2013-03-08,42.000000,44.500000,41.020000,44.180000
2013-03-09,44.180000,46.990002,43.410000,46.849998
2013-03-10,46.849998,47.950001,45.470001,46.000000
2013-03-11,46.000000,48.470001,45.540001,48.400002
2013-03-12,48.400002,48.400002,36.650002,44.290001
2013-03-13,44.290001,47.299999,43.750000,46.919998
2013-03-14,46.919998,47.990002,46.049999,47.169998
2013-03-15,47.169998,47.450001,46.400002,46.950001
2013-03-16,46.950001,47.360001,46.270000,47.000000
2013-03-17,47.000000,47.740002,46.799999,47.400002
2013-03-18,47.400002,52.880001,47.119999,51.599998
2013-03-19,51.599998,62.000000,50.000000,59.139999
2013-03-20,59.139999,66.000000,57.700001,64.489998
2013-03-21,64.489998,74.900002,63.099998,70.849998
2013-03-22,70.849998,73.750000,65.000000,69.870003
2013-03-23,69.870003,70.500000,52.349998,64.349998
2013-03-24,64.349998,72.500000,62.700001,71.500000
2013-03-25,71.500000,78.000000,69.519997,73.599998
2013-03-26,73.599998,79.720001,73.110001,78.500000
2013-03-27,78.500000,89.500000,78.400002,88.919998
2013-03-28,88.919998,95.699997,75.000000,86.180000
2013-03-29,86.180000,93.059998,83.010002,90.500000
2013-03-30,90.500000,94.980003,87.000000,92.190002
2013-03-31,92.190002,93.800003,91.000000,93.029999
2013-03-31,93.029999,106.000000,92.239998,104.000000
2013-04-01,104.000000,118.360001,99.000000,117.980003
2013-04-02,117.980003,147.000000,110.000000,135.000000
2013-04-03,135.000000,142.119995,116.389999,132.119995
2013-04-04,132.119995,144.940002,130.240005,142.320007
2013-04-05,142.320007,143.899994,139.539993,142.630005
2013-04-06,142.630005,164.899994,142.630005,162.300003
2013-04-07,162.300003,194.899994,162.600006,187.500000
2013-04-08,187.500000,240.110001,186.500000,230.000000
2013-04-09,230.000000,266.000000,105.000000,165.000000
2013-04-10,165.000000,188.699997,110.199997,124.900002
2013-04-11,124.900002,140.000000,54.250000,117.000000
2013-04-12,117.000000,130.000000,85.500000,93.000000
2013-04-13,93.000000,110.000000,84.440002,90.000000
2013-04-14,90.000000,102.000000,71.510002,82.389999
2013-04-15,82.389999,84.500000,50.009998,68.360001
2013-04-16,68.360001,98.779999,63.299999,93.070000
2013-04-17,93.070000,113.000000,86.000000,109.010002
2013-04-18,109.010002,136.429993,105.540001,118.480003
2013-04-19,118.480003,132.000000,115.000000,126.620003
2013-04-20,126.620003,130.500000,110.000000,119.199997
2013-04-21,119.199997,127.400002,118.500000,127.400002
2013-04-22,127.400002,144.020004,124.970001,143.479996
2013-04-23,143.479996,166.429993,140.970001,154.199997
2013-04-24,154.199997,162.000000,120.089996,141.710007
2013-04-25,141.710007,144.990005,121.449997,136.899994
2013-04-26,136.899994,139.880005,122.709999,128.000000
2013-04-27,128.000000,136.679993,127.500000,134.440002
2013-04-28,134.440002,149.080002,133.000000,144.000000
2013-04-29,144.000000,146.929993,134.000000,139.229996
2013-04-30,139.229996,140.059998,104.000000,116.379997
2013-05-01,116.379997,126.900002,91.110001,106.250000
2013-05-02,106.250000,109.000000,79.000000,98.099998
2013-05-03,98.099998,116.300003,92.000000,112.900002
2013-05-04,112.900002,118.849998,107.000000,115.980003
2013-05-05,115.980003,124.900002,106.010002,112.250000
2013-05-06,112.250000,114.000000,97.519997,109.599998
2013-05-07,109.599998,116.779999,109.500000,113.199997
2013-05-08,113.199997,113.720001,108.800003,112.800003
2013-05-09,112.800003,122.500000,111.540001,117.699997
2013-05-10,117.699997,118.739998,113.000000,115.639999
2013-05-11,115.639999,117.470001,112.400002,114.820000
2013-05-12,114.820000,118.879997,114.500000,117.980003
2013-05-13,117.980003,119.800003,109.419998,111.400002
2013-05-14,111.400002,116.440002,103.019997,114.220001
2013-05-15,114.220001,118.970001,112.099998,118.209999
2013-05-16,118.209999,125.559998,116.570000,123.500000
2013-05-17,123.500000,125.309998,122.250000,123.209999
2013-05-18,123.209999,124.500000,119.500000,122.500000
2013-05-19,122.500000,123.690002,120.099998,122.019997
2013-05-20,122.019997,123.080002,121.099998,122.889999
2013-05-21,122.889999,124.500000,122.000000,123.800003
2013-05-22,123.800003,126.930000,123.000000,126.300003
2013-05-23,126.300003,133.979996,125.360001,133.100006
2013-05-24,133.100006,133.500000,128.199997,131.990005
2013-05-25,131.990005,136.000000,130.610001,133.500000
2013-05-26,133.500000,135.470001,124.000000,129.770004
2013-05-27,129.770004,130.630005,125.400002,129.000000
2013-05-28,129.000000,132.720001,127.599998,132.250000
2013-05-29,132.250000,132.399994,126.500000,128.800003
2013-05-30,128.800003,130.000000,126.330002,128.820007
2013-05-31,128.820007,129.789993,127.099998,129.300003
2013-06-01,129.300003,130.100006,115.000000,122.500000
2013-06-02,122.500000,122.779999,115.110001,120.739998
2013-06-03,120.739998,123.989998,118.790001,121.400002
2013-06-04,121.400002,123.500000,119.500000,121.900002
2013-06-05,121.900002,123.300003,117.000000,118.970001
2013-06-06,118.970001,119.129997,106.150002,111.000000
2013-06-07,111.000000,113.190002,107.000000,107.889999
2013-06-08,107.889999,108.989998,88.000000,100.440002
2013-06-09,100.440002,110.629997,95.000000,106.349998
2013-06-10,106.349998,109.599998,103.230003,109.000000
2013-06-11,109.000000,112.250000,106.000000,108.779999
2013-06-12,108.779999,110.300003,100.300003,103.949997
2013-06-13,103.949997,104.699997,97.099998,100.000000
2013-06-14,100.000000,103.699997,97.500000,99.800003
2013-06-15,99.800003,101.750000,98.900002,99.900002
2013-06-16,99.900002,102.400002,98.900002,101.949997
2013-06-17,101.949997,113.300003,101.029999,107.349998
2013-06-18,107.349998,110.989998,104.660004,108.250000
2013-06-19,108.250000,114.480003,107.120003,111.290001
2013-06-20,111.290001,115.010002,107.559998,109.500000
2013-06-21,109.500000,109.959999,107.510002,108.199997
2013-06-22,108.199997,109.000000,106.199997,107.900002
2013-06-23,107.900002,108.330002,100.760002,102.089996
2013-06-24,102.089996,109.980003,100.000000,103.330002
2013-06-25,103.330002,105.489998,101.830002,104.000000
2013-06-26,104.000000,104.000000,100.059998,101.739998
2013-06-27,101.739998,101.790001,92.250000,94.660004
2013-06-28,94.660004,100.440002,93.000000,95.000000
2013-06-29,95.000000,98.120003,93.849998,97.510002
2013-06-30,97.510002,98.180000,86.010002,88.050003
2013-07-01,88.050003,92.570000,87.510002,90.410004
2013-07-02,90.410004,91.199997,76.000000,78.889999
2013-07-03,78.889999,84.269997,72.000000,80.040001
2013-07-04,80.040001,80.599998,65.419998,68.500000
2013-07-05,68.500000,75.000000,66.809998,69.660004
2013-07-06,69.660004,77.000000,66.599998,76.500000
2013-07-07,76.500000,80.000000,72.459999,76.000000
2013-07-08,76.000000,78.300003,72.510002,76.699997
2013-07-09,76.699997,89.839996,75.529999,88.000000
2013-07-10,88.000000,90.699997,85.000000,88.980003
2013-07-11,88.980003,104.169998,88.000000,93.989998
2013-07-12,93.989998,98.320000,87.760002,98.320000
2013-07-13,98.320000,99.000000,92.860001,94.419998
2013-07-14,94.419998,101.940002,93.110001,98.889999
2013-07-15,98.889999,100.730003,96.000000,97.099998
2013-07-16,97.099998,100.000000,96.180000,98.500000
2013-07-17,98.500000,98.800003,86.199997,90.070000
2013-07-18,90.070000,95.199997,87.599998,92.000000
2013-07-19,92.000000,93.099998,89.269997,89.820000
2013-07-20,89.820000,92.000000,88.000000,92.000000
2013-07-21,92.000000,92.000000,89.800003,91.599998
2013-07-22,91.599998,97.129997,91.599998,95.559998
2013-07-23,95.559998,95.989998,92.300003,95.089996
2013-07-24,95.089996,97.480003,93.570000,96.949997
2013-07-25,96.949997,97.480003,96.000000,96.019997
2013-07-26,96.019997,97.000000,93.000000,94.400002
2013-07-27,94.400002,100.580002,94.000000,98.779999
2013-07-28,98.779999,102.849998,98.449997,101.480003
2013-07-29,101.480003,107.989998,100.470001,107.959999
2013-07-30,107.959999,111.650002,103.550003,106.209999
2013-07-31,106.209999,108.000000,103.000000,104.000000
2013-08-01,104.000000,108.000000,101.209999,104.500000
2013-08-02,104.500000,105.889999,102.000000,104.949997
2013-08-03,104.949997,106.000000,103.500000,105.120003
2013-08-04,105.120003,107.769997,105.000000,106.720001
2013-08-05,106.720001,107.500000,105.110001,106.559998
2013-08-06,106.559998,106.959999,105.220001,105.989998
2013-08-07,105.989998,106.650002,100.959999,103.050003
2013-08-08,103.050003,105.790001,101.940002,102.800003
2013-08-09,102.800003,103.900002,102.379997,103.000000
2013-08-10,103.000000,105.190002,102.699997,105.000000
2013-08-11,105.000000,108.120003,103.500000,106.809998
2013-08-12,106.809998,109.639999,104.500000,109.599998
2013-08-13,109.599998,115.000000,108.000000,112.559998
2013-08-14,112.559998,113.320000,108.779999,109.989998
2013-08-15,109.989998,112.300003,108.209999,108.989998
2013-08-16,108.989998,114.000000,108.230003,112.750000
2013-08-17,112.750000,114.690002,112.000000,113.379997
2013-08-18,113.379997,123.750000,111.769997,118.500000
2013-08-19,118.500000,123.010002,116.820000,121.199997
2013-08-20,121.199997,125.000000,119.680000,123.300003
2013-08-21,123.300003,124.489998,120.540001,122.000000
2013-08-22,122.000000,122.000000,118.440002,118.510002
2013-08-23,118.510002,121.389999,118.019997,119.599998
2013-08-24,119.599998,122.989998,119.139999,122.110001
2013-08-25,122.110001,122.970001,119.919998,120.070000
2013-08-26,120.070000,133.000000,120.000000,131.289993
2013-08-27,131.289993,131.720001,128.020004,128.759995
2013-08-28,128.759995,131.199997,128.179993,129.300003
2013-08-29,129.300003,142.759995,128.559998,138.029999
2013-08-30,138.029999,148.699997,135.889999,141.000000
2013-08-31,141.000000,147.289993,141.000000,146.009995
2013-09-01,146.009995,148.500000,142.110001,144.000000
2013-09-02,144.000000,148.910004,142.199997,144.000000
2013-09-03,144.000000,145.800003,130.089996,132.509995
2013-09-04,132.509995,137.970001,127.239998,130.199997
2013-09-05,130.199997,134.000000,121.900002,121.900002
2013-09-06,121.900002,131.020004,121.250000,128.990005
2013-09-07,128.990005,129.869995,124.059998,126.320000
2013-09-08,126.320000,137.479996,124.000000,133.100006
2013-09-09,133.100006,136.020004,131.380005,132.619995
2013-09-10,132.619995,145.899994,127.500000,142.100006
2013-09-11,142.100006,145.520004,137.509995,139.350006
2013-09-12,139.350006,145.600006,137.820007,140.660004
2013-09-13,140.660004,142.000000,136.500000,136.710007
2013-09-14,136.710007,141.000000,135.039993,138.300003
2013-09-15,138.300003,142.229996,137.899994,139.419998
2013-09-16,139.419998,141.369995,138.000000,139.149994
2013-09-17,139.149994,142.000000,139.009995,140.410004
2013-09-18,140.410004,141.199997,131.139999,135.050003
2013-09-19,135.050003,137.279999,131.000000,133.809998
2013-09-20,133.809998,135.990005,132.000000,134.380005
2013-09-21,134.380005,135.000000,131.000000,134.000000
2013-09-22,134.000000,135.000000,132.000000,133.399994
2013-09-23,133.399994,136.589996,132.500000,134.779999
2013-09-24,134.779999,138.000000,134.699997,135.000000
2013-09-25,135.000000,139.000000,134.710007,137.100006
2013-09-26,137.100006,142.660004,134.830002,138.929993
2013-09-27,138.929993,143.000000,138.020004,142.500000
2013-09-28,142.500000,145.809998,141.360001,143.880005
2013-09-29,143.880005,145.809998,138.119995,141.899994
2013-09-30,141.899994,144.440002,139.410004,140.300003
2013-10-01,140.300003,141.929993,109.699997,123.000000
2013-10-02,123.000000,132.000000,120.099998,130.990005
2013-10-03,130.990005,139.800003,128.500000,136.820007
2013-10-04,136.820007,138.000000,135.300003,136.699997
2013-10-05,136.699997,138.000000,134.100006,137.800003
2013-10-06,137.800003,139.000000,135.119995,135.800003
2013-10-07,135.800003,137.779999,135.649994,136.490005
2013-10-08,136.490005,142.100006,135.800003,139.500000
2013-10-09,139.500000,141.690002,138.509995,140.410004
2013-10-10,140.410004,141.850006,138.869995,140.100006
2013-10-11,140.100006,143.050003,139.389999,142.889999
2013-10-12,142.889999,147.649994,141.500000,147.529999
2013-10-13,147.529999,153.690002,146.029999,151.369995
2013-10-14,151.369995,158.100006,150.619995,158.089996
2013-10-15,158.089996,162.990005,144.199997,152.820007
2013-10-16,152.820007,159.940002,150.750000,157.589996
2013-10-17,157.589996,168.289993,156.490005,168.279999
2013-10-18,168.279999,195.800003,167.080002,183.149994
2013-10-19,183.149994,186.100006,177.240005,186.100006
2013-10-20,186.100006,197.369995,183.179993,192.779999
2013-10-21,192.779999,205.500000,192.789993,202.990005
2013-10-22,202.990005,227.979996,200.699997,227.970001
2013-10-23,227.970001,233.380005,175.300003,206.979996
2013-10-24,206.979996,208.970001,176.600006,197.880005
2013-10-25,197.880005,198.410004,186.990005,188.559998
2013-10-26,188.559998,207.809998,188.949997,206.910004
2013-10-28,206.910004,209.789993,200.419998,206.899994
2013-10-29,206.899994,216.500000,204.199997,216.000000
2013-10-30,216.000000,216.490005,203.990005,208.000000
2013-10-31,208.000000,214.990005,205.429993,211.169998
2013-11-01,211.169998,214.949997,209.710007,213.429993
2013-11-02,213.429993,214.860001,211.000000,211.690002
2013-11-03,211.690002,226.949997,212.100006,224.000000
2013-11-04,224.000000,238.979996,221.949997,238.160004
2013-11-05,238.160004,258.869995,229.000000,251.300003
2013-11-06,251.300003,272.519989,251.410004,264.100006
2013-11-07,264.100006,324.209991,263.600006,309.649994
2013-11-08,309.649994,358.000000,308.010010,355.000000
2013-11-09,355.000000,394.989990,339.989990,367.790009
2013-11-10,367.790009,372.519989,289.959991,336.320007
2013-11-11,336.320007,375.989990,321.410004,362.980011
2013-11-12,362.980011,391.790009,358.970001,380.040009
2013-11-13,380.040009,444.970001,372.170013,434.850006
2013-11-14,434.850006,447.489990,402.540009,433.399994
2013-11-15,433.399994,457.920013,412.970001,433.920013
2013-11-16,433.920013,476.940002,427.980011,461.959991
2013-11-17,461.959991,536.750000,456.980011,528.299988
2013-11-18,528.299988,787.929993,521.979980,785.429993
2013-11-19,785.429993,900.919983,502.609985,645.690002
2013-11-20,645.690002,649.989990,453.290009,637.969971
2013-11-21,637.969971,784.320007,595.190002,764.909973
2013-11-22,764.909973,821.989990,682.280029,802.000000
2013-11-23,802.000000,890.030029,799.539978,832.500000
2013-11-24,832.500000,854.989990,745.210022,795.010010
2013-11-25,795.010010,849.989990,758.950012,829.989990
2013-11-26,829.989990,974.960022,825.080017,969.960022
2013-11-27,969.960022,1094.780029,914.270020,1079.890015
2013-11-28,1079.890015,1224.479980,1032.060059,1101.380005
2013-11-29,1101.380005,1241.920044,1049.959961,1206.930054
2013-11-30,1206.930054,1232.939941,1150.160034,1205.660034
2013-12-01,1205.660034,1216.839966,840.270020,1004.390015
2013-12-02,1004.390015,1117.729980,974.969971,1096.560059
2013-12-03,1096.560059,1185.630005,1064.910034,1154.859985
2013-12-04,1154.859985,1239.699951,1131.349976,1237.550049
2013-12-05,1237.550049,1239.859985,869.989990,1106.349976
2013-12-06,1106.349976,1118.930054,800.070007,845.020020
2013-12-07,845.020020,895.960022,576.030029,697.020020
2013-12-08,697.020020,828.960022,653.030029,803.960022
2013-12-09,803.960022,980.030029,787.729980,918.950012
2013-12-10,918.950012,1067.699951,911.960022,1033.719971
2013-12-11,1033.719971,1056.760010,856.059998,919.929993
2013-12-12,919.929993,940.979980,839.510010,899.979980
2013-12-13,899.979980,989.890015,882.109985,936.770020
2013-12-14,936.770020,947.929993,875.109985,908.940002
2013-12-15,908.940002,927.900024,837.979980,919.880005
2013-12-16,919.880005,924.940002,714.030029,759.919983
2013-12-17,759.919983,779.960022,678.880005,714.969971
2013-12-18,714.969971,716.989990,454.859985,540.979980
2013-12-19,540.979980,745.960022,522.440002,731.950012
2013-12-20,731.950012,774.390015,621.250000,649.960022
2013-12-21,649.960022,690.000000,610.000000,640.479980
2013-12-22,640.479980,699.909973,614.950012,639.489990
2013-12-23,639.489990,724.919983,631.010010,713.239990
2013-12-24,713.239990,729.940002,665.979980,702.750000
2013-12-25,702.750000,709.950012,673.929993,707.250000
2013-12-26,707.250000,829.630005,707.210022,801.979980
2013-12-27,801.979980,836.830017,767.869995,803.049988
2013-12-28,803.049988,805.969971,715.599976,761.989990
2013-12-29,761.989990,803.950012,734.979980,784.960022
2013-12-30,784.960022,818.830017,780.960022,804.830017
2013-12-31,804.830017,813.940002,776.960022,805.940002
2014-01-01,805.940002,829.929993,770.969971,815.940002
2014-01-02,815.940002,886.210022,810.469971,856.909973
2014-01-03,856.909973,888.229980,839.440002,884.260010
2014-01-04,884.260010,932.159973,848.320007,924.690002
2014-01-05,924.690002,1029.859985,911.359985,1014.739990
2014-01-06,1014.739990,1093.439941,964.739990,1012.650024
2014-01-07,1012.650024,1043.979980,879.849976,879.900024
2014-01-08,879.900024,966.900024,858.900024,938.840027
2014-01-09,938.840027,964.640015,866.549988,936.950012
2014-01-10,936.950012,964.840027,905.880005,957.760010
2014-01-11,957.760010,1010.840027,935.000000,1005.320007
2014-01-12,1005.320007,1022.669983,922.070007,939.789978
2014-01-13,939.789978,949.239990,879.940002,922.909973
2014-01-14,922.909973,942.469971,904.190002,919.280029
2014-01-15,919.280029,973.090027,915.059998,941.219971
2014-01-16,941.219971,955.530029,910.500000,913.489990
2014-01-17,913.489990,929.750000,867.219971,894.159973
2014-01-18,894.159973,924.739990,884.739990,905.719971
2014-01-19,905.719971,958.070007,901.880005,954.799988
2014-01-20,954.799988,980.539978,925.960022,955.950012
2014-01-21,955.950012,974.250000,943.179993,962.210022
2014-01-22,962.210022,973.940002,934.950012,950.950012
2014-01-23,950.950012,958.059998,936.270020,944.159973
2014-01-24,944.159973,949.520020,902.890015,916.549988
2014-01-25,916.549988,978.409973,915.859985,961.049988
2014-01-26,961.049988,1038.060059,950.659973,1007.000000
2014-01-27,1007.000000,1021.450012,937.229980,943.539978
2014-01-28,943.539978,972.609985,911.650024,932.679993
2014-01-29,932.679993,950.559998,918.859985,925.669983
2014-01-30,925.669983,953.239990,909.460022,941.390015
2014-01-31,941.390015,954.710022,924.590027,938.849976
2014-02-01,938.849976,969.190002,927.799988,940.419983
2014-02-02,940.419983,959.380005,934.409973,953.309998
2014-02-03,953.309998,959.580017,931.669983,931.710022
2014-02-04,931.710022,949.099976,900.760010,926.640015
2014-02-05,926.640015,939.750000,890.049988,904.520020
2014-02-06,904.520020,908.770020,800.929993,828.869995
2014-02-07,828.869995,833.070007,651.729980,695.650024
2014-02-08,695.650024,719.260010,632.080017,648.780029
2014-02-09,648.780029,694.119995,622.530029,659.570007
2014-02-10,659.570007,700.039978,500.040009,582.630005
2014-02-11,582.630005,609.710022,550.219971,578.960022
2014-02-12,578.960022,585.119995,511.899994,531.130005
2014-02-13,531.130005,549.200012,451.329987,451.440002
2014-02-14,451.440002,500.029999,302.179993,427.679993
2014-02-15,427.679993,447.940002,310.079987,371.070007
2014-02-16,371.070007,540.030029,220.369995,299.799988
2014-02-17,299.799988,411.209991,263.359985,272.279999
2014-02-18,272.279999,370.119995,248.309998,293.950012
2014-02-19,293.950012,308.630005,257.239990,261.529999
2014-02-20,261.529999,271.609985,109.220001,111.919998
2014-02-21,111.919998,160.149994,91.660004,111.559998
2014-02-22,111.559998,290.589996,96.720001,255.589996
2014-02-23,255.589996,349.149994,220.309998,310.170013
2014-02-24,310.170013,316.880005,131.850006,174.000000
2014-02-25,174.000000,174.639999,102.330002,135.779999
2014-02-26,135.779999,650.000000,522.840027,593.140015
2014-02-27,593.140015,629.900024,580.500000,596.489990
2014-02-28,596.489990,599.000000,570.000000,573.940002
2014-03-01,573.940002,564.070007,262.769989,557.390015
2014-03-02,557.390015,562.929993,541.539978,544.559998
2014-03-03,544.559998,695.440002,545.419983,662.179993
2014-03-04,662.179993,686.219971,645.159973,661.849976
2014-03-05,661.849976,665.969971,636.770020,658.299988
2014-03-06,658.299988,661.830017,636.219971,648.260010
2014-03-07,648.260010,655.200012,600.309998,616.729980
2014-03-08,616.729980,625.679993,588.580017,609.210022
2014-03-09,609.210022,637.599976,598.510010,627.049988
2014-03-10,627.049988,633.679993,594.700012,612.969971
2014-03-11,612.969971,619.700012,599.919983,608.690002
2014-03-12,608.690002,640.789978,608.200012,619.429993
2014-03-13,619.429993,636.130005,616.059998,625.039978
2014-03-14,625.039978,631.229980,610.609985,614.030029
2014-03-15,614.030029,628.830017,609.179993,624.030029
2014-03-16,624.030029,627.280029,613.169983,619.140015
2014-03-17,619.140015,622.489990,602.739990,606.380005
2014-03-18,606.380005,611.719971,585.659973,598.929993
2014-03-19,598.929993,607.080017,590.140015,594.960022
2014-03-20,594.960022,598.409973,560.349976,565.989990
2014-03-21,565.989990,587.419983,540.219971,549.599976
2014-03-22,549.599976,569.960022,537.159973,564.340027
2014-03-23,564.340027,564.320007,538.630005,551.159973
2014-03-24,551.159973,572.520020,531.270020,567.559998
2014-03-25,567.559998,569.659973,550.429993,562.890015
2014-03-26,562.890015,575.419983,546.260010,562.450012
2014-03-27,562.450012,567.750000,460.450012,460.450012
2014-03-28,460.450012,514.950012,453.750000,482.609985
2014-03-29,482.609985,494.279999,473.779999,477.109985
2014-03-30,477.109985,479.040009,424.029999,446.920013
2014-03-30,446.920013,473.429993,422.489990,444.660004
2014-03-31,444.660004,487.350006,438.029999,463.450012
2014-04-01,463.450012,480.269989,409.250000,424.369995
2014-04-02,424.369995,448.739990,386.670013,436.309998
2014-04-03,436.309998,456.459991,415.510010,444.359985
2014-04-04,444.359985,461.170013,439.369995,456.630005
2014-04-05,456.630005,472.380005,446.299988,455.690002
2014-04-06,455.690002,485.059998,447.980011,462.380005
2014-04-07,462.380005,480.690002,457.570007,466.559998
2014-04-08,466.559998,479.660004,451.070007,457.339996
2014-04-09,457.339996,463.450012,384.630005,384.630005
2014-04-10,384.630005,450.399994,355.709991,435.140015
2014-04-11,435.140015,469.829987,428.019989,437.649994
2014-04-12,437.649994,454.149994,409.850006,427.600006
2014-04-13,427.600006,497.829987,420.079987,478.380005
2014-04-14,478.380005,526.630005,466.429993,526.429993
2014-04-15,526.429993,549.049988,496.079987,536.950012
2014-04-16,536.950012,537.030029,486.890015,502.000000
2014-04-17,502.000000,512.150024,472.000000,485.519989
2014-04-18,485.519989,516.890015,473.160004,506.019989
2014-04-19,506.019989,522.219971,488.690002,498.510010
2014-04-20,498.510010,524.669983,490.660004,495.160004
2014-04-21,495.160004,520.510010,483.390015,487.910004
2014-04-22,487.910004,509.959991,482.250000,487.299988
2014-04-23,487.299988,507.329987,477.220001,500.290009
2014-04-24,500.290009,502.489990,438.329987,464.489990
2014-04-25,464.489990,468.679993,448.570007,457.869995
2014-04-26,457.869995,461.399994,437.390015,443.179993
2014-04-27,443.179993,451.119995,420.779999,441.920013
2014-04-28,441.920013,453.779999,430.709991,446.119995
2014-04-29,446.119995,452.640015,430.890015,445.630005
2014-04-30,445.630005,464.489990,444.510010,460.130005
2014-05-01,460.130005,463.380005,442.000000,453.670013
2014-05-02,453.670013,454.200012,429.089996,438.649994
2014-05-03,438.649994,446.609985,428.790009,436.049988
2014-05-04,436.049988,443.859985,426.369995,430.869995
2014-05-05,430.869995,434.950012,420.230011,432.190002
2014-05-06,432.190002,458.779999,423.549988,446.549988
2014-05-07,446.549988,455.500000,439.500000,441.109985
2014-05-08,441.109985,455.779999,438.500000,445.450012
2014-05-09,445.450012,459.459991,441.429993,451.899994
2014-05-10,451.899994,455.399994,429.019989,433.230011
2014-05-11,433.230011,441.070007,430.190002,438.209991
2014-05-12,438.209991,442.269989,432.739990,433.920013
2014-05-13,433.920013,444.279999,433.880005,442.630005
2014-05-14,442.630005,450.029999,441.470001,448.100006
2014-05-15,448.100006,455.149994,441.859985,453.630005
2014-05-16,453.630005,455.940002,452.230011,452.790009
2014-05-17,452.790009,454.000000,449.040009,450.140015
2014-05-18,450.140015,451.690002,441.200012,443.899994
2014-05-19,443.899994,486.230011,437.250000,484.570007
2014-05-20,484.570007,495.209991,481.730011,488.839996
2014-05-21,488.839996,519.250000,485.549988,515.359985
2014-05-22,515.359985,540.880005,515.179993,518.090027
2014-05-23,518.090027,526.650024,510.420013,520.460022
2014-05-24,520.460022,575.190002,520.530029,570.440002
2014-05-25,570.440002,586.409973,564.650024,582.010010
2014-05-26,582.010010,586.219971,555.280029,570.099976
2014-05-27,570.099976,581.809998,562.559998,570.840027
2014-05-28,570.840027,573.830017,557.700012,564.419983
2014-05-29,564.419983,613.260010,564.020020,612.349976
2014-05-30,612.349976,629.039978,604.729980,627.909973
2014-05-31,627.909973,674.979980,621.950012,649.789978
2014-06-01,649.789978,662.630005,625.460022,655.489990
2014-06-02,655.489990,676.469971,631.419983,669.429993
2014-06-03,669.429993,669.780029,602.099976,638.929993
2014-06-04,638.929993,665.390015,635.590027,660.179993
2014-06-05,660.179993,663.840027,647.119995,650.409973
2014-06-06,650.409973,659.770020,641.020020,651.669983
2014-06-07,651.669983,658.880005,648.669983,651.049988
2014-06-08,651.049988,652.119995,639.080017,644.349976
2014-06-09,644.349976,661.440002,641.679993,655.619995
2014-06-10,655.619995,663.039978,642.280029,642.950012
2014-06-11,642.950012,643.799988,591.119995,597.130005
2014-06-12,597.130005,619.140015,594.869995,610.349976
2014-06-13,610.349976,613.770020,563.679993,583.419983
2014-06-14,583.419983,587.830017,560.849976,582.289978
2014-06-15,582.289978,606.140015,580.450012,599.080017
2014-06-16,599.080017,608.429993,594.859985,605.090027
2014-06-17,605.090027,614.400024,603.609985,606.210022
2014-06-18,606.210022,612.580017,598.669983,600.169983
2014-06-19,600.169983,602.049988,587.099976,590.750000
2014-06-20,590.750000,599.210022,584.820007,597.039978
2014-06-21,597.039978,610.080017,591.989990,603.619995
2014-06-22,603.619995,604.650024,582.859985,591.169983
2014-06-23,591.169983,595.650024,585.409973,588.770020
2014-06-24,588.770020,589.559998,566.880005,568.450012
2014-06-25,568.450012,582.710022,565.849976,582.700012
2014-06-26,582.700012,603.940002,580.140015,602.229980
2014-06-27,602.229980,608.760010,593.969971,597.559998
2014-06-28,597.559998,604.280029,593.190002,601.059998
2014-06-29,601.059998,637.280029,596.549988,635.140015
2014-06-30,635.140015,652.539978,634.090027,643.190002
2014-07-01,643.190002,652.099976,604.580017,645.719971
2014-07-02,645.719971,646.400024,633.580017,638.030029
2014-07-03,638.030029,642.219971,623.039978,623.960022
2014-07-04,623.960022,627.799988,619.690002,622.960022
2014-07-05,622.960022,629.440002,622.650024,626.650024
2014-07-06,626.650024,627.929993,607.320007,613.599976
2014-07-07,613.599976,619.650024,609.349976,615.320007
2014-07-08,615.320007,623.820007,610.530029,623.000000
2014-07-09,623.000000,624.950012,611.659973,618.390015
2014-07-10,618.390015,633.619995,616.109985,632.900024
2014-07-11,632.900024,638.590027,625.900024,635.900024
